,user,Gender,Age,Income,Kmean cluster,Ad,Ad category,Ad type,Cat_rating,Feedback,OCEAN cluster
4914,U0115,F,21,0,5,Cat3_11,3,Rich Media,2,Neg,5
5034,U0115,F,21,0,5,Cat3_12,3,Rich Media,2,Neg,5
5154,U0115,F,21,0,5,Cat3_13,3,Rich Media,1,Neg,5
5274,U0115,F,21,0,5,Cat3_14,3,Rich Media,1,Neg,5
5394,U0115,F,21,0,5,Cat3_15,3,Rich Media,2,Neg,5
5514,U0115,F,21,0,5,Cat4_1,4,Text,1,Neg,5
5634,U0115,F,21,0,5,Cat4_2,4,Text,1,Neg,5
5754,U0115,F,21,0,5,Cat4_3,4,Text,1,Neg,5
5874,U0115,F,21,0,5,Cat4_4,4,Text,1,Neg,5
5994,U0115,F,21,0,5,Cat4_5,4,Text,1,Neg,5
6114,U0115,F,21,0,5,Cat4_6,4,Image,4,Pos,5
6234,U0115,F,21,0,5,Cat4_7,4,Image,2,Neg,5
6354,U0115,F,21,0,5,Cat4_8,4,Image,1,Neg,5
6474,U0115,F,21,0,5,Cat4_9,4,Image,1,Neg,5
6594,U0115,F,21,0,5,Cat4_10,4,Image,5,Pos,5
6714,U0115,F,21,0,5,Cat4_11,4,Rich Media,2,Neg,5
6834,U0115,F,21,0,5,Cat4_12,4,Rich Media,2,Neg,5
6954,U0115,F,21,0,5,Cat4_13,4,Rich Media,2,Neg,5
7074,U0115,F,21,0,5,Cat4_14,4,Rich Media,2,Neg,5
7194,U0115,F,21,0,5,Cat4_15,4,Rich Media,1,Neg,5
7314,U0115,F,21,0,5,Cat5_1,5,Text,1,Neg,5
7434,U0115,F,21,0,5,Cat5_2,5,Text,1,Neg,5
7554,U0115,F,21,0,5,Cat5_3,5,Text,1,Neg,5
7674,U0115,F,21,0,5,Cat5_4,5,Text,1,Neg,5
7794,U0115,F,21,0,5,Cat5_5,5,Text,4,Pos,5
7914,U0115,F,21,0,5,Cat5_6,5,Image,1,Neg,5
8034,U0115,F,21,0,5,Cat5_7,5,Image,1,Neg,5
8154,U0115,F,21,0,5,Cat5_8,5,Image,1,Neg,5
8274,U0115,F,21,0,5,Cat5_9,5,Image,1,Neg,5
8394,U0115,F,21,0,5,Cat5_10,5,Image,1,Neg,5
8514,U0115,F,21,0,5,Cat5_11,5,Rich Media,4,Pos,5
8634,U0115,F,21,0,5,Cat5_12,5,Rich Media,1,Neg,5
8754,U0115,F,21,0,5,Cat5_13,5,Rich Media,2,Neg,5
8874,U0115,F,21,0,5,Cat5_14,5,Rich Media,2,Neg,5
8994,U0115,F,21,0,5,Cat5_15,5,Rich Media,2,Neg,5
9114,U0115,F,21,0,5,Cat6_1,6,Text,1,Neg,5
9234,U0115,F,21,0,5,Cat6_2,6,Text,1,Neg,5
9354,U0115,F,21,0,5,Cat6_3,6,Text,1,Neg,5
9474,U0115,F,21,0,5,Cat6_4,6,Text,1,Neg,5
9594,U0115,F,21,0,5,Cat6_5,6,Text,1,Neg,5
9714,U0115,F,21,0,5,Cat6_6,6,Image,1,Neg,5
9834,U0115,F,21,0,5,Cat6_7,6,Image,1,Neg,5
9954,U0115,F,21,0,5,Cat6_8,6,Image,1,Neg,5
10074,U0115,F,21,0,5,Cat6_9,6,Image,1,Neg,5
10194,U0115,F,21,0,5,Cat6_10,6,Image,1,Neg,5
10314,U0115,F,21,0,5,Cat6_11,6,Rich Media,2,Neg,5
10434,U0115,F,21,0,5,Cat6_12,6,Rich Media,3,Neg,5
10554,U0115,F,21,0,5,Cat6_13,6,Rich Media,4,Pos,5
10674,U0115,F,21,0,5,Cat6_14,6,Rich Media,2,Neg,5
10794,U0115,F,21,0,5,Cat6_15,6,Rich Media,1,Neg,5
10914,U0115,F,21,0,5,Cat7_1,7,Text,1,Neg,5
11034,U0115,F,21,0,5,Cat7_2,7,Text,1,Neg,5
11154,U0115,F,21,0,5,Cat7_3,7,Text,1,Neg,5
11274,U0115,F,21,0,5,Cat7_4,7,Text,3,Neg,5
11394,U0115,F,21,0,5,Cat7_5,7,Text,3,Neg,5
11514,U0115,F,21,0,5,Cat7_6,7,Image,3,Neg,5
11634,U0115,F,21,0,5,Cat7_7,7,Image,1,Neg,5
11754,U0115,F,21,0,5,Cat7_8,7,Image,1,Neg,5
11874,U0115,F,21,0,5,Cat7_9,7,Image,3,Neg,5
11994,U0115,F,21,0,5,Cat7_10,7,Image,1,Neg,5
12114,U0115,F,21,0,5,Cat7_11,7,Rich Media,5,Pos,5
12234,U0115,F,21,0,5,Cat7_12,7,Rich Media,2,Neg,5
12354,U0115,F,21,0,5,Cat7_13,7,Rich Media,2,Neg,5
12474,U0115,F,21,0,5,Cat7_14,7,Rich Media,1,Neg,5
12594,U0115,F,21,0,5,Cat7_15,7,Rich Media,3,Neg,5
12714,U0115,F,21,0,5,Cat8_1,8,Text,1,Neg,5
12834,U0115,F,21,0,5,Cat8_2,8,Text,1,Neg,5
12954,U0115,F,21,0,5,Cat8_3,8,Text,1,Neg,5
13074,U0115,F,21,0,5,Cat8_4,8,Text,1,Neg,5
13194,U0115,F,21,0,5,Cat8_5,8,Text,1,Neg,5
13314,U0115,F,21,0,5,Cat8_6,8,Image,1,Neg,5
13434,U0115,F,21,0,5,Cat8_7,8,Image,1,Neg,5
13554,U0115,F,21,0,5,Cat8_8,8,Image,1,Neg,5
13674,U0115,F,21,0,5,Cat8_9,8,Image,1,Neg,5
13794,U0115,F,21,0,5,Cat8_10,8,Image,1,Neg,5
13914,U0115,F,21,0,5,Cat8_11,8,Rich Media,2,Neg,5
14034,U0115,F,21,0,5,Cat8_12,8,Rich Media,2,Neg,5
14154,U0115,F,21,0,5,Cat8_13,8,Rich Media,2,Neg,5
14274,U0115,F,21,0,5,Cat8_14,8,Rich Media,1,Neg,5
14394,U0115,F,21,0,5,Cat8_15,8,Rich Media,2,Neg,5
14514,U0115,F,21,0,5,Cat9_1,9,Text,1,Neg,5
14634,U0115,F,21,0,5,Cat9_2,9,Text,4,Pos,5
14754,U0115,F,21,0,5,Cat9_3,9,Text,1,Neg,5
14874,U0115,F,21,0,5,Cat9_4,9,Text,3,Neg,5
14994,U0115,F,21,0,5,Cat9_5,9,Text,3,Neg,5
15114,U0115,F,21,0,5,Cat9_6,9,Image,5,Pos,5
15234,U0115,F,21,0,5,Cat9_7,9,Image,1,Neg,5
15354,U0115,F,21,0,5,Cat9_8,9,Image,2,Neg,5
15474,U0115,F,21,0,5,Cat9_9,9,Image,1,Neg,5
15594,U0115,F,21,0,5,Cat9_10,9,Image,1,Neg,5
15714,U0115,F,21,0,5,Cat9_11,9,Rich Media,5,Pos,5
15834,U0115,F,21,0,5,Cat9_12,9,Rich Media,2,Neg,5
15954,U0115,F,21,0,5,Cat9_13,9,Rich Media,3,Neg,5
16074,U0115,F,21,0,5,Cat9_14,9,Rich Media,3,Neg,5
16194,U0115,F,21,0,5,Cat9_15,9,Rich Media,4,Pos,5
16314,U0115,F,21,0,5,Cat10_1,10,Text,1,Neg,5
16434,U0115,F,21,0,5,Cat10_2,10,Text,1,Neg,5
16554,U0115,F,21,0,5,Cat10_3,10,Text,3,Neg,5
16674,U0115,F,21,0,5,Cat10_4,10,Text,5,Pos,5
16794,U0115,F,21,0,5,Cat10_5,10,Text,1,Neg,5
16914,U0115,F,21,0,5,Cat10_6,10,Image,2,Neg,5
17034,U0115,F,21,0,5,Cat10_7,10,Image,1,Neg,5
17154,U0115,F,21,0,5,Cat10_8,10,Image,1,Neg,5
17274,U0115,F,21,0,5,Cat10_9,10,Image,1,Neg,5
17394,U0115,F,21,0,5,Cat10_10,10,Image,4,Pos,5
17514,U0115,F,21,0,5,Cat10_11,10,Rich Media,5,Pos,5
17634,U0115,F,21,0,5,Cat10_12,10,Rich Media,5,Pos,5
17754,U0115,F,21,0,5,Cat10_13,10,Rich Media,5,Pos,5
17874,U0115,F,21,0,5,Cat10_14,10,Rich Media,2,Neg,5
17994,U0115,F,21,0,5,Cat10_15,10,Rich Media,3,Neg,5
18114,U0115,F,21,0,5,Cat11_1,11,Text,1,Neg,5
18234,U0115,F,21,0,5,Cat11_2,11,Text,1,Neg,5
18354,U0115,F,21,0,5,Cat11_3,11,Text,2,Neg,5
18474,U0115,F,21,0,5,Cat11_4,11,Text,1,Neg,5
18594,U0115,F,21,0,5,Cat11_5,11,Text,1,Neg,5
18714,U0115,F,21,0,5,Cat11_6,11,Image,1,Neg,5
18834,U0115,F,21,0,5,Cat11_7,11,Image,1,Neg,5
18954,U0115,F,21,0,5,Cat11_8,11,Image,5,Pos,5
19074,U0115,F,21,0,5,Cat11_9,11,Image,1,Neg,5
19194,U0115,F,21,0,5,Cat11_10,11,Image,1,Neg,5
19314,U0115,F,21,0,5,Cat11_11,11,Rich Media,2,Neg,5
19434,U0115,F,21,0,5,Cat11_12,11,Rich Media,2,Neg,5
19554,U0115,F,21,0,5,Cat11_13,11,Rich Media,3,Neg,5
19674,U0115,F,21,0,5,Cat11_14,11,Rich Media,2,Neg,5
19794,U0115,F,21,0,5,Cat11_15,11,Rich Media,2,Neg,5
19914,U0115,F,21,0,5,Cat12_1,12,Text,1,Neg,5
20034,U0115,F,21,0,5,Cat12_2,12,Text,1,Neg,5
20154,U0115,F,21,0,5,Cat12_3,12,Text,1,Neg,5
20274,U0115,F,21,0,5,Cat12_4,12,Text,1,Neg,5
20394,U0115,F,21,0,5,Cat12_5,12,Text,1,Neg,5
20514,U0115,F,21,0,5,Cat12_6,12,Image,1,Neg,5
20634,U0115,F,21,0,5,Cat12_7,12,Image,1,Neg,5
20754,U0115,F,21,0,5,Cat12_8,12,Image,1,Neg,5
20874,U0115,F,21,0,5,Cat12_9,12,Image,1,Neg,5
20994,U0115,F,21,0,5,Cat12_10,12,Image,1,Neg,5
21114,U0115,F,21,0,5,Cat12_11,12,Rich Media,1,Neg,5
21234,U0115,F,21,0,5,Cat12_12,12,Rich Media,1,Neg,5
21354,U0115,F,21,0,5,Cat12_13,12,Rich Media,1,Neg,5
21474,U0115,F,21,0,5,Cat12_14,12,Rich Media,1,Neg,5
21594,U0115,F,21,0,5,Cat12_15,12,Rich Media,2,Neg,5
21714,U0115,F,21,0,5,Cat13_1,13,Text,1,Neg,5
21834,U0115,F,21,0,5,Cat13_2,13,Text,4,Pos,5
21954,U0115,F,21,0,5,Cat13_3,13,Text,1,Neg,5
22074,U0115,F,21,0,5,Cat13_4,13,Text,5,Pos,5
22194,U0115,F,21,0,5,Cat13_5,13,Text,1,Neg,5
22314,U0115,F,21,0,5,Cat13_6,13,Image,1,Neg,5
22434,U0115,F,21,0,5,Cat13_7,13,Image,1,Neg,5
22554,U0115,F,21,0,5,Cat13_8,13,Image,1,Neg,5
22674,U0115,F,21,0,5,Cat13_9,13,Image,1,Neg,5
22794,U0115,F,21,0,5,Cat13_10,13,Image,1,Neg,5
22914,U0115,F,21,0,5,Cat13_11,13,Rich Media,3,Neg,5
23034,U0115,F,21,0,5,Cat13_12,13,Rich Media,2,Neg,5
23154,U0115,F,21,0,5,Cat13_13,13,Rich Media,5,Pos,5
23274,U0115,F,21,0,5,Cat13_14,13,Rich Media,2,Neg,5
23394,U0115,F,21,0,5,Cat13_15,13,Rich Media,2,Neg,5
23514,U0115,F,21,0,5,Cat14_1,14,Text,4,Pos,5
23634,U0115,F,21,0,5,Cat14_2,14,Text,2,Neg,5
23754,U0115,F,21,0,5,Cat14_3,14,Text,1,Neg,5
23874,U0115,F,21,0,5,Cat14_4,14,Text,4,Pos,5
23994,U0115,F,21,0,5,Cat14_5,14,Text,1,Neg,5
24114,U0115,F,21,0,5,Cat14_6,14,Image,1,Neg,5
24234,U0115,F,21,0,5,Cat14_7,14,Image,3,Neg,5
24354,U0115,F,21,0,5,Cat14_8,14,Image,4,Pos,5
24474,U0115,F,21,0,5,Cat14_9,14,Image,1,Neg,5
24594,U0115,F,21,0,5,Cat14_10,14,Image,1,Neg,5
24714,U0115,F,21,0,5,Cat14_11,14,Rich Media,2,Neg,5
24834,U0115,F,21,0,5,Cat14_12,14,Rich Media,2,Neg,5
24954,U0115,F,21,0,5,Cat14_13,14,Rich Media,5,Pos,5
25074,U0115,F,21,0,5,Cat14_14,14,Rich Media,5,Pos,5
25194,U0115,F,21,0,5,Cat14_15,14,Rich Media,4,Pos,5
25314,U0115,F,21,0,5,Cat15_1,15,Text,3,Neg,5
25434,U0115,F,21,0,5,Cat15_2,15,Text,3,Neg,5
25554,U0115,F,21,0,5,Cat15_3,15,Text,4,Pos,5
25674,U0115,F,21,0,5,Cat15_4,15,Text,1,Neg,5
25794,U0115,F,21,0,5,Cat15_5,15,Text,1,Neg,5
25914,U0115,F,21,0,5,Cat15_6,15,Image,1,Neg,5
26034,U0115,F,21,0,5,Cat15_7,15,Image,1,Neg,5
26154,U0115,F,21,0,5,Cat15_8,15,Image,1,Neg,5
26274,U0115,F,21,0,5,Cat15_9,15,Image,1,Neg,5
26394,U0115,F,21,0,5,Cat15_10,15,Image,5,Pos,5
26514,U0115,F,21,0,5,Cat15_11,15,Rich Media,2,Neg,5
26634,U0115,F,21,0,5,Cat15_12,15,Rich Media,2,Neg,5
26754,U0115,F,21,0,5,Cat15_13,15,Rich Media,2,Neg,5
26874,U0115,F,21,0,5,Cat15_14,15,Rich Media,2,Neg,5
26994,U0115,F,21,0,5,Cat15_15,15,Rich Media,3,Neg,5
27114,U0115,F,21,0,5,Cat16_1,16,Text,1,Neg,5
27234,U0115,F,21,0,5,Cat16_2,16,Text,1,Neg,5
27354,U0115,F,21,0,5,Cat16_3,16,Text,4,Pos,5
27474,U0115,F,21,0,5,Cat16_4,16,Text,1,Neg,5
27594,U0115,F,21,0,5,Cat16_5,16,Text,1,Neg,5
27714,U0115,F,21,0,5,Cat16_6,16,Image,1,Neg,5
27834,U0115,F,21,0,5,Cat16_7,16,Image,1,Neg,5
27954,U0115,F,21,0,5,Cat16_8,16,Image,1,Neg,5
28074,U0115,F,21,0,5,Cat16_9,16,Image,1,Neg,5
28194,U0115,F,21,0,5,Cat16_10,16,Image,1,Neg,5
28314,U0115,F,21,0,5,Cat16_11,16,Rich Media,2,Neg,5
28434,U0115,F,21,0,5,Cat16_12,16,Rich Media,3,Neg,5
28554,U0115,F,21,0,5,Cat16_13,16,Rich Media,2,Neg,5
28674,U0115,F,21,0,5,Cat16_14,16,Rich Media,2,Neg,5
28794,U0115,F,21,0,5,Cat16_15,16,Rich Media,2,Neg,5
28914,U0115,F,21,0,5,Cat17_1,17,Text,5,Pos,5
29034,U0115,F,21,0,5,Cat17_2,17,Text,1,Neg,5
29154,U0115,F,21,0,5,Cat17_3,17,Text,5,Pos,5
29274,U0115,F,21,0,5,Cat17_4,17,Text,1,Neg,5
29394,U0115,F,21,0,5,Cat17_5,17,Text,1,Neg,5
29514,U0115,F,21,0,5,Cat17_6,17,Image,1,Neg,5
29634,U0115,F,21,0,5,Cat17_7,17,Image,1,Neg,5
29754,U0115,F,21,0,5,Cat17_8,17,Image,1,Neg,5
29874,U0115,F,21,0,5,Cat17_9,17,Image,1,Neg,5
29994,U0115,F,21,0,5,Cat17_10,17,Image,1,Neg,5
30114,U0115,F,21,0,5,Cat17_11,17,Rich Media,3,Neg,5
30234,U0115,F,21,0,5,Cat17_12,17,Rich Media,2,Neg,5
30354,U0115,F,21,0,5,Cat17_13,17,Rich Media,2,Neg,5
30474,U0115,F,21,0,5,Cat17_14,17,Rich Media,2,Neg,5
30594,U0115,F,21,0,5,Cat17_15,17,Rich Media,2,Neg,5
30714,U0115,F,21,0,5,Cat18_1,18,Text,1,Neg,5
30834,U0115,F,21,0,5,Cat18_2,18,Text,1,Neg,5
30954,U0115,F,21,0,5,Cat18_3,18,Text,1,Neg,5
31074,U0115,F,21,0,5,Cat18_4,18,Text,1,Neg,5
31194,U0115,F,21,0,5,Cat18_5,18,Text,1,Neg,5
31314,U0115,F,21,0,5,Cat18_6,18,Image,1,Neg,5
31434,U0115,F,21,0,5,Cat18_7,18,Image,1,Neg,5
31554,U0115,F,21,0,5,Cat18_8,18,Image,1,Neg,5
31674,U0115,F,21,0,5,Cat18_9,18,Image,1,Neg,5
31794,U0115,F,21,0,5,Cat18_10,18,Image,1,Neg,5
31914,U0115,F,21,0,5,Cat18_11,18,Rich Media,2,Neg,5
32034,U0115,F,21,0,5,Cat18_12,18,Rich Media,2,Neg,5
32154,U0115,F,21,0,5,Cat18_13,18,Rich Media,2,Neg,5
32274,U0115,F,21,0,5,Cat18_14,18,Rich Media,2,Neg,5
32394,U0115,F,21,0,5,Cat18_15,18,Rich Media,2,Neg,5
32514,U0115,F,21,0,5,Cat19_1,19,Text,1,Neg,5
32634,U0115,F,21,0,5,Cat19_2,19,Text,4,Pos,5
32754,U0115,F,21,0,5,Cat19_3,19,Text,4,Pos,5
32874,U0115,F,21,0,5,Cat19_4,19,Text,1,Neg,5
32994,U0115,F,21,0,5,Cat19_5,19,Text,1,Neg,5
33114,U0115,F,21,0,5,Cat19_6,19,Image,1,Neg,5
33234,U0115,F,21,0,5,Cat19_7,19,Image,1,Neg,5
33354,U0115,F,21,0,5,Cat19_8,19,Image,1,Neg,5
33474,U0115,F,21,0,5,Cat19_9,19,Image,1,Neg,5
33594,U0115,F,21,0,5,Cat19_10,19,Image,1,Neg,5
33714,U0115,F,21,0,5,Cat19_11,19,Rich Media,2,Neg,5
33834,U0115,F,21,0,5,Cat19_12,19,Rich Media,5,Pos,5
33954,U0115,F,21,0,5,Cat19_13,19,Rich Media,2,Neg,5
34074,U0115,F,21,0,5,Cat19_14,19,Rich Media,2,Neg,5
34194,U0115,F,21,0,5,Cat19_15,19,Rich Media,2,Neg,5
34314,U0115,F,21,0,5,Cat20_1,20,Text,1,Neg,5
34434,U0115,F,21,0,5,Cat20_2,20,Text,1,Neg,5
34554,U0115,F,21,0,5,Cat20_3,20,Text,1,Neg,5
34674,U0115,F,21,0,5,Cat20_4,20,Text,1,Neg,5
34794,U0115,F,21,0,5,Cat20_5,20,Text,1,Neg,5
34914,U0115,F,21,0,5,Cat20_6,20,Image,1,Neg,5
35034,U0115,F,21,0,5,Cat20_7,20,Image,1,Neg,5
35154,U0115,F,21,0,5,Cat20_8,20,Image,1,Neg,5
35274,U0115,F,21,0,5,Cat20_9,20,Image,1,Neg,5
35394,U0115,F,21,0,5,Cat20_10,20,Image,1,Neg,5
35514,U0115,F,21,0,5,Cat20_11,20,Rich Media,1,Neg,5
35634,U0115,F,21,0,5,Cat20_12,20,Rich Media,1,Neg,5
35754,U0115,F,21,0,5,Cat20_13,20,Rich Media,1,Neg,5
35874,U0115,F,21,0,5,Cat20_14,20,Rich Media,2,Neg,5
35994,U0115,F,21,0,5,Cat20_15,20,Rich Media,1,Neg,5
115,U0116,F,28,2,5,Cat1_1,1,Text,1,Neg,5
235,U0116,F,28,2,5,Cat1_2,1,Text,3,Neg,5
355,U0116,F,28,2,5,Cat1_3,1,Text,4,Pos,5
475,U0116,F,28,2,5,Cat1_4,1,Text,4,Pos,5
595,U0116,F,28,2,5,Cat1_5,1,Text,4,Pos,5
715,U0116,F,28,2,5,Cat1_6,1,Image,1,Neg,5
835,U0116,F,28,2,5,Cat1_7,1,Image,4,Pos,5
955,U0116,F,28,2,5,Cat1_8,1,Image,5,Pos,5
1075,U0116,F,28,2,5,Cat1_9,1,Image,1,Neg,5
1195,U0116,F,28,2,5,Cat1_10,1,Image,3,Neg,5
1315,U0116,F,28,2,5,Cat1_11,1,Rich Media,3,Neg,5
1435,U0116,F,28,2,5,Cat1_12,1,Rich Media,1,Neg,5
1555,U0116,F,28,2,5,Cat1_13,1,Rich Media,1,Neg,5
1675,U0116,F,28,2,5,Cat1_14,1,Rich Media,4,Pos,5
1795,U0116,F,28,2,5,Cat1_15,1,Rich Media,4,Pos,5
1915,U0116,F,28,2,5,Cat2_1,2,Text,1,Neg,5
2035,U0116,F,28,2,5,Cat2_2,2,Text,3,Neg,5
2155,U0116,F,28,2,5,Cat2_3,2,Text,3,Neg,5
2275,U0116,F,28,2,5,Cat2_4,2,Text,1,Neg,5
2395,U0116,F,28,2,5,Cat2_5,2,Text,1,Neg,5
2515,U0116,F,28,2,5,Cat2_6,2,Image,4,Pos,5
2635,U0116,F,28,2,5,Cat2_7,2,Image,1,Neg,5
2755,U0116,F,28,2,5,Cat2_8,2,Image,1,Neg,5
2875,U0116,F,28,2,5,Cat2_9,2,Image,1,Neg,5
2995,U0116,F,28,2,5,Cat2_10,2,Image,2,Neg,5
3115,U0116,F,28,2,5,Cat2_11,2,Rich Media,1,Neg,5
3235,U0116,F,28,2,5,Cat2_12,2,Rich Media,1,Neg,5
3355,U0116,F,28,2,5,Cat2_13,2,Rich Media,1,Neg,5
3475,U0116,F,28,2,5,Cat2_14,2,Rich Media,2,Neg,5
3595,U0116,F,28,2,5,Cat2_15,2,Rich Media,1,Neg,5
3715,U0116,F,28,2,5,Cat3_1,3,Text,5,Pos,5
3835,U0116,F,28,2,5,Cat3_2,3,Text,4,Pos,5
3955,U0116,F,28,2,5,Cat3_3,3,Text,4,Pos,5
4075,U0116,F,28,2,5,Cat3_4,3,Text,3,Neg,5
4195,U0116,F,28,2,5,Cat3_5,3,Text,5,Pos,5
4315,U0116,F,28,2,5,Cat3_6,3,Image,1,Neg,5
4435,U0116,F,28,2,5,Cat3_7,3,Image,2,Neg,5
4555,U0116,F,28,2,5,Cat3_8,3,Image,3,Neg,5
4675,U0116,F,28,2,5,Cat3_9,3,Image,1,Neg,5
4795,U0116,F,28,2,5,Cat3_10,3,Image,3,Neg,5
4915,U0116,F,28,2,5,Cat3_11,3,Rich Media,3,Neg,5
5035,U0116,F,28,2,5,Cat3_12,3,Rich Media,1,Neg,5
5155,U0116,F,28,2,5,Cat3_13,3,Rich Media,1,Neg,5
5275,U0116,F,28,2,5,Cat3_14,3,Rich Media,4,Pos,5
5395,U0116,F,28,2,5,Cat3_15,3,Rich Media,3,Neg,5
5515,U0116,F,28,2,5,Cat4_1,4,Text,1,Neg,5
5635,U0116,F,28,2,5,Cat4_2,4,Text,3,Neg,5
5755,U0116,F,28,2,5,Cat4_3,4,Text,3,Neg,5
5875,U0116,F,28,2,5,Cat4_4,4,Text,4,Pos,5
5995,U0116,F,28,2,5,Cat4_5,4,Text,1,Neg,5
6115,U0116,F,28,2,5,Cat4_6,4,Image,4,Pos,5
6235,U0116,F,28,2,5,Cat4_7,4,Image,4,Pos,5
6355,U0116,F,28,2,5,Cat4_8,4,Image,1,Neg,5
6475,U0116,F,28,2,5,Cat4_9,4,Image,3,Neg,5
6595,U0116,F,28,2,5,Cat4_10,4,Image,4,Pos,5
6715,U0116,F,28,2,5,Cat4_11,4,Rich Media,1,Neg,5
6835,U0116,F,28,2,5,Cat4_12,4,Rich Media,3,Neg,5
6955,U0116,F,28,2,5,Cat4_13,4,Rich Media,2,Neg,5
7075,U0116,F,28,2,5,Cat4_14,4,Rich Media,1,Neg,5
7195,U0116,F,28,2,5,Cat4_15,4,Rich Media,2,Neg,5
7315,U0116,F,28,2,5,Cat5_1,5,Text,3,Neg,5
7435,U0116,F,28,2,5,Cat5_2,5,Text,3,Neg,5
7555,U0116,F,28,2,5,Cat5_3,5,Text,1,Neg,5
7675,U0116,F,28,2,5,Cat5_4,5,Text,1,Neg,5
7795,U0116,F,28,2,5,Cat5_5,5,Text,4,Pos,5
7915,U0116,F,28,2,5,Cat5_6,5,Image,5,Pos,5
8035,U0116,F,28,2,5,Cat5_7,5,Image,4,Pos,5
8155,U0116,F,28,2,5,Cat5_8,5,Image,4,Pos,5
8275,U0116,F,28,2,5,Cat5_9,5,Image,1,Neg,5
8395,U0116,F,28,2,5,Cat5_10,5,Image,5,Pos,5
8515,U0116,F,28,2,5,Cat5_11,5,Rich Media,4,Pos,5
8635,U0116,F,28,2,5,Cat5_12,5,Rich Media,5,Pos,5
8755,U0116,F,28,2,5,Cat5_13,5,Rich Media,1,Neg,5
8875,U0116,F,28,2,5,Cat5_14,5,Rich Media,4,Pos,5
8995,U0116,F,28,2,5,Cat5_15,5,Rich Media,1,Neg,5
9115,U0116,F,28,2,5,Cat6_1,6,Text,1,Neg,5
9235,U0116,F,28,2,5,Cat6_2,6,Text,2,Neg,5
9355,U0116,F,28,2,5,Cat6_3,6,Text,1,Neg,5
9475,U0116,F,28,2,5,Cat6_4,6,Text,1,Neg,5
9595,U0116,F,28,2,5,Cat6_5,6,Text,2,Neg,5
9715,U0116,F,28,2,5,Cat6_6,6,Image,1,Neg,5
9835,U0116,F,28,2,5,Cat6_7,6,Image,5,Pos,5
9955,U0116,F,28,2,5,Cat6_8,6,Image,1,Neg,5
10075,U0116,F,28,2,5,Cat6_9,6,Image,1,Neg,5
10195,U0116,F,28,2,5,Cat6_10,6,Image,2,Neg,5
10315,U0116,F,28,2,5,Cat6_11,6,Rich Media,4,Pos,5
10435,U0116,F,28,2,5,Cat6_12,6,Rich Media,3,Neg,5
10555,U0116,F,28,2,5,Cat6_13,6,Rich Media,3,Neg,5
10675,U0116,F,28,2,5,Cat6_14,6,Rich Media,3,Neg,5
10795,U0116,F,28,2,5,Cat6_15,6,Rich Media,5,Pos,5
10915,U0116,F,28,2,5,Cat7_1,7,Text,1,Neg,5
11035,U0116,F,28,2,5,Cat7_2,7,Text,3,Neg,5
11155,U0116,F,28,2,5,Cat7_3,7,Text,1,Neg,5
11275,U0116,F,28,2,5,Cat7_4,7,Text,2,Neg,5
11395,U0116,F,28,2,5,Cat7_5,7,Text,1,Neg,5
11515,U0116,F,28,2,5,Cat7_6,7,Image,1,Neg,5
11635,U0116,F,28,2,5,Cat7_7,7,Image,1,Neg,5
11755,U0116,F,28,2,5,Cat7_8,7,Image,1,Neg,5
11875,U0116,F,28,2,5,Cat7_9,7,Image,1,Neg,5
11995,U0116,F,28,2,5,Cat7_10,7,Image,1,Neg,5
12115,U0116,F,28,2,5,Cat7_11,7,Rich Media,1,Neg,5
12235,U0116,F,28,2,5,Cat7_12,7,Rich Media,1,Neg,5
12355,U0116,F,28,2,5,Cat7_13,7,Rich Media,4,Pos,5
12475,U0116,F,28,2,5,Cat7_14,7,Rich Media,1,Neg,5
12595,U0116,F,28,2,5,Cat7_15,7,Rich Media,1,Neg,5
12715,U0116,F,28,2,5,Cat8_1,8,Text,1,Neg,5
12835,U0116,F,28,2,5,Cat8_2,8,Text,3,Neg,5
12955,U0116,F,28,2,5,Cat8_3,8,Text,2,Neg,5
13075,U0116,F,28,2,5,Cat8_4,8,Text,3,Neg,5
13195,U0116,F,28,2,5,Cat8_5,8,Text,1,Neg,5
13315,U0116,F,28,2,5,Cat8_6,8,Image,1,Neg,5
13435,U0116,F,28,2,5,Cat8_7,8,Image,1,Neg,5
13555,U0116,F,28,2,5,Cat8_8,8,Image,1,Neg,5
13675,U0116,F,28,2,5,Cat8_9,8,Image,1,Neg,5
13795,U0116,F,28,2,5,Cat8_10,8,Image,3,Neg,5
13915,U0116,F,28,2,5,Cat8_11,8,Rich Media,3,Neg,5
14035,U0116,F,28,2,5,Cat8_12,8,Rich Media,1,Neg,5
14155,U0116,F,28,2,5,Cat8_13,8,Rich Media,1,Neg,5
14275,U0116,F,28,2,5,Cat8_14,8,Rich Media,3,Neg,5
14395,U0116,F,28,2,5,Cat8_15,8,Rich Media,1,Neg,5
14515,U0116,F,28,2,5,Cat9_1,9,Text,4,Pos,5
14635,U0116,F,28,2,5,Cat9_2,9,Text,4,Pos,5
14755,U0116,F,28,2,5,Cat9_3,9,Text,1,Neg,5
14875,U0116,F,28,2,5,Cat9_4,9,Text,2,Neg,5
14995,U0116,F,28,2,5,Cat9_5,9,Text,4,Pos,5
15115,U0116,F,28,2,5,Cat9_6,9,Image,2,Neg,5
15235,U0116,F,28,2,5,Cat9_7,9,Image,1,Neg,5
